sku,attribute_set_code,product_type,additional_attributes
everlast-ready-to-fight-mens-t-shirt,Migration_Default,configurable,"product_attribute_badge=On Sale Badge,gender=male,google_product_category=Apparel & Accessories>Clothing>Shirts & Tops>T-Shirts,filter_color=Grey|White,sizing_chart_info=Size Chart_Men's Tees"
815022007,Migration_Default,simple,"color=Grey/Dark-Grey 1910 T-Shirt,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
815032007,Migration_Default,simple,"color=Grey/Dark-Grey 1910 T-Shirt,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
815042007,Migration_Default,simple,"color=Grey/Dark-Grey 1910 T-Shirt,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
815052007,Migration_Default,simple,"color=Grey/Dark-Grey 1910 T-Shirt,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
816062007,Migration_Default,simple,"color=Grey/Dark-Grey 1910 T-Shirt,is_recurring=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
813020007,Migration_Default,simple,"color=Red/Grey 1910 T-Shirt,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
813030007,Migration_Default,simple,"color=Red/Grey 1910 T-Shirt,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
813040007,Migration_Default,simple,"color=Red/Grey 1910 T-Shirt,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
813050007,Migration_Default,simple,"color=Red/Grey 1910 T-Shirt,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
813060007,Migration_Default,simple,"color=Red/Grey 1910 T-Shirt,is_recurring=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
814020107,Migration_Default,simple,"color=Black/Grey 1910 T-Shirt,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
814030107,Migration_Default,simple,"color=Black/Grey 1910 T-Shirt,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
814040107,Migration_Default,simple,"color=Black/Grey 1910 T-Shirt,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
814050107,Migration_Default,simple,"color=Black/Grey 1910 T-Shirt,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
814060107,Migration_Default,simple,"color=Black/Grey 1910 T-Shirt,is_recurring=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
816022302,Migration_Default,simple,"color=Navy/White 1910 T-Shirt,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
816032302,Migration_Default,simple,"color=Navy/White 1910 T-Shirt,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
816042302,Migration_Default,simple,"color=Navy/White 1910 T-Shirt,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
816052302,Migration_Default,simple,"color=Navy/White 1910 T-Shirt,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
816062302,Migration_Default,simple,"color=Navy/White 1910 T-Shirt,is_recurring=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
boxing-apparel-1910-tshirt,Migration_Default,configurable,"gender=male,google_product_category=Apparel & Accessories>Clothing>Shirts & Tops>T-Shirts,offline_product=No,filter_color=Grey/Black|Navy/White|Red/Grey,sizing_chart_info=Size Chart_Men's Tees,exclude_tag=Yes"
280807,Migration_Default,simple,"color=Grey#5F5858,is_recurring=No,size=8 OZ,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Competition,technology=c4foam|everdri|protex3,offline_product=No,exclude_tag=No,swatch_data=color=47&size=187"
281007,Migration_Default,simple,"color=Grey#5F5858,is_recurring=No,gift_wrapping_available=No,size=10 OZ,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Competition,technology=c4foam|everdri|protex3,offline_product=No,exclude_tag=No,swatch_data=color=47&size=165"
281107,Migration_Default,simple,"color=Grey#5F5858,is_recurring=No,size=10 OZ L/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Competition,technology=c4foam|everdri|protex3,offline_product=No,exclude_tag=No,swatch_data=color=47&size=166"
protex3-professional-fight-gloves-grey,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,product_attribute_badge=On Sale Badge,gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Competition,technology=c4foam|everdri|protex3,offline_product=No,filter_color=Grey,sizing_chart_info=Size Chart_Fight Glove,limited_edition=No,exclude_tag=Yes,sizechart=size-charts/fight-gloves"
7950SMGL,Migration_Default,simple,"color=Black2,size=SM/MD,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Sparring,technology=compressx|evergel,offline_product=No,limited_edition=No,swatch_data=color=45&size=167"
7950XLGL,Migration_Default,simple,"color=Black2,size=LG/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Sparring,technology=compressx|evergel,offline_product=No,limited_edition=No,swatch_data=color=45&size=168"
stand-up-shin-in-step-guards,Migration_Default,configurable,"gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing & Martial Arts Protective Gear,engineered_for=Sparring,technology=compressx|evergel,filter_color=Black"
3112LXL,Migration_Default,simple,"is_recurring=No,size=LG/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Work|Mitt Work|Sparring,offline_product=No,sizechart=size-charts/boxing-gloves"
3112WLXL,Migration_Default,simple,"is_recurring=No,size=LG/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Sparring,offline_product=No,sizechart=size-charts/boxing-gloves"
4449P,Migration_Default,simple,"is_recurring=No,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No"
4459,Migration_Default,simple,"is_recurring=No,product_attribute_badge=On Sale Badge,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts,technology=evergel"
7771RGLXL,Migration_Default,simple,"color=Red/Grey Competition Grappling Glove,size=L/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
7771LXL,Migration_Default,simple,"color=Black Competition Grappling Glove,is_recurring=No,size=L/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No"
competition-style-glove-boxing,Migration_Default,configurable,"gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,offline_product=No,filter_color=Black|Red/Grey,exclude_tag=Yes,sizechart=size-charts/mma-training-gloves"
7773GLSM,Migration_Default,simple,"color=Black2,size=S/M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Ground & Pound|Mitt Work"
7773GLLXL,Migration_Default,simple,"color=Black2,size=L/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Ground & Pound|Mitt Work"
mma-gel-striking-training-gloves,Migration_Default,configurable,"gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Ground & Pound|Mitt Work,filter_color=Black,sizing_chart_info=Size Chart_MMA Training Glove,sizechart=size-charts/mma-training-gloves"
7015T,Migration_Default,simple,"is_recurring=No,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Grappling,exclude_tag=Yes"
4251,Migration_Default,simple,"is_recurring=No,gift_wrapping_available=No,product_attribute_badge=On Sale Badge,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Speed Bag Workouts,technology=hydrostrike,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
7950SM,Migration_Default,simple,"is_recurring=No,gift_wrapping_available=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No"
803021502,Migration_Default,simple,"color=Lime/White,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
803051502,Migration_Default,simple,"color=Lime/White,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear"
boxing-apparel-composite-sale,Migration_Default,configurable,"gender=male,google_product_category=Apparel & Accessories>Clothing>Shirts & Tops>T-Shirts,sizing_chart_info=Size Chart_Men's Tees,sizechart=size-charts/mens-tops"
7772RGSM,Migration_Default,simple,"color=Red Training Grappling Glove,size=S/M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Grappling|Mitt Work,technology=everfresh,swatch_data=color=301&size=158"
7772RGLXL,Migration_Default,simple,"color=Red Training Grappling Glove,size=L/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Grappling|Mitt Work,technology=everfresh,swatch_data=color=301&size=159"
7772SM,Migration_Default,simple,"color=Black Training Grappling Glove,is_recurring=No,size=S/M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Grappling|Mitt Work,technology=everfresh,offline_product=No,limited_edition=No,exclude_tag=No,swatch_data=color=302&size=158"
7772LXL,Migration_Default,simple,"color=Black Training Grappling Glove,is_recurring=No,size=L/XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Grappling|Mitt Work,technology=everfresh,offline_product=No,limited_edition=No,exclude_tag=No,swatch_data=color=302&size=159"
mma-grappling-training-glove,Migration_Default,configurable,"gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Grappling|Mitt Work,technology=everfresh,filter_color=Black|Red,sizing_chart_info=Size Chart_MMA Training Glove,vp_bullets=<ul class=""vp-bullets"">
            <li>Choice of Champions</li>
            <li>Worlds Leading Manufacturer of Boxing, MMA and fitness Equipment</li>
            <li>Easy Returns & Exchanges</li>
            </ul>,sizechart=size-charts/mma-training-gloves"
7412B,Migration_Default,simple,"is_recurring=No,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Grappling|Sparring|Striking,technology=c3foam|evercool|protex2,offline_product=No,limited_edition=No"
7774BS,Migration_Default,simple,"color=Black2,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Grappling|Mitt Work|Sparring|Striking,technology=c3foam|everdri|protex2,offline_product=No,limited_edition=No"
7774BL,Migration_Default,simple,"color=Black2,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Grappling|Mitt Work|Sparring|Striking,technology=c3foam|everdri|protex2,offline_product=No,limited_edition=No"
protex-2-universal-training-glove,Migration_Default,configurable,"gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Grappling|Mitt Work|Sparring|Striking,technology=c3foam|everdri|protex2,offline_product=No,filter_color=Black,sizing_chart_info=Size Chart_MMA Training Glove,exclude_tag=Yes"
7352B,Migration_Default,simple,"is_recurring=No,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work,technology=everdri|everfresh,offline_product=No"
7212LXL,Migration_Default,simple,"color=Black2,is_recurring=Yes,gift_wrapping_available=No,size=12 OZ,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=everdri|everfresh|evergrip,offline_product=Yes,exclude_tag=No,swatch_data=color=45&size=169"
7214LXL,Migration_Default,simple,"color=Black2,is_recurring=Yes,gift_wrapping_available=No,size=14 OZ,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=everdri|everfresh|evergrip,offline_product=Yes,exclude_tag=No,swatch_data=color=45&size=170"
7216LXL,Migration_Default,simple,"color=Black2,is_recurring=Yes,gift_wrapping_available=No,size=16 OZ,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=everdri|everfresh|evergrip,offline_product=Yes,exclude_tag=No,swatch_data=color=45&size=171"
protex-2-clinch-strike,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=everdri|everfresh|evergrip,offline_product=No,filter_color=Black,sizing_chart_info=Size Chart_Training Glove,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,vp_bullets=<ul class=""vp-bullets"">
            <li>Choice of Champions</li>
            <li>Worlds Leading Manufacturer of Boxing, MMA and fitness Equipment</li>
            <li>Easy Returns & Exchanges</li>
            </ul>"
